year,month,day,team,defensive_yards_per_game_allowed
2011,12,4,New England,466.0
2011,11,27,Houston,231.0
2011,11,27,Pittsburgh,279.0
2011,11,27,Baltimore,170.0
2011,11,27,Jacksonville,334.0
2011,11,27,Cleveland,303.0
2011,11,27,Cincinnati,373.0
2011,11,27,San Francisco,253.0
2011,11,27,NY Jets,229.0
2011,11,27,Detroit,349.0
2011,11,27,Dallas,352.0
2011,11,27,Seattle,185.0
2011,11,27,Philadelphia,278.0
2011,11,27,LA Chargers,378.0
2011,11,27,Washington,353.0
2011,11,27,Atlanta,298.0
2011,11,27,Miami,303.0
2011,11,27,Denver,318.0
2011,11,27,Tennessee,432.0
2011,11,27,Minnesota,301.0
2011,11,27,New Orleans,481.0
2011,11,27,NY Giants,391.0
2011,11,27,LA Rams,289.0
2011,11,27,Kansas City,380.0
2011,11,27,Las Vegas,311.0
2011,11,27,Chicago,332.0
2011,11,27,Buffalo,242.0
2011,11,27,Carolina,495.0
2011,11,27,Arizona,431.0
2011,11,27,Indianapolis,251.0
2011,11,27,Green Bay,409.0
2011,11,27,Tampa Bay,378.0
2011,11,27,New England,334.0
2011,11,20,Houston,231.0
2011,11,20,Pittsburgh,279.0
2011,11,20,Baltimore,327.0
2011,11,20,Jacksonville,212.0
2011,11,20,Cincinnati,328.0
2011,11,20,Cleveland,281.0
2011,11,20,NY Jets,229.0
2011,11,20,Detroit,216.0
2011,11,20,Dallas,271.0
2011,11,20,LA Chargers,489.0
2011,11,20,San Francisco,395.0
2011,11,20,Washington,303.0
2011,11,20,Philadelphia,370.0
2011,11,20,Atlanta,363.0
2011,11,20,Tennessee,279.0
2011,11,20,Seattle,323.0
2011,11,20,Denver,318.0
2011,11,20,NY Giants,305.0
2011,11,20,New Orleans,481.0
2011,11,20,Carolina,383.0
2011,11,20,Miami,246.0
2011,11,20,Kansas City,313.0
2011,11,20,Minnesota,356.0
2011,11,20,LA Rams,335.0
2011,11,20,Chicago,393.0
2011,11,20,Las Vegas,314.0
2011,11,20,Arizona,289.0
2011,11,20,Green Bay,266.0
2011,11,20,Buffalo,433.0
2011,11,20,Indianapolis,251.0
2011,11,20,Tampa Bay,420.0
2011,11,20,New England,378.0
2011,11,13,Houston,172.0
2011,11,13,Baltimore,392.0
2011,11,13,Pittsburgh,356.0
2011,11,13,Cincinnati,328.0
2011,11,13,Jacksonville,358.0
2011,11,13,Cleveland,380.0
2011,11,13,NY Jets,287.0
2011,11,13,San Francisco,303.0
2011,11,13,Detroit,312.0
2011,11,13,LA Chargers,489.0
2011,11,13,Dallas,381.0
2011,11,13,Philadelphia,372.0
2011,11,13,Washington,326.0
2011,11,13,Atlanta,186.0
2011,11,13,New Orleans,365.0
2011,11,13,Seattle,442.0
2011,11,13,Tennessee,319.0
2011,11,13,Carolina,361.0
2011,11,13,NY Giants,438.0
2011,11,13,Minnesota,405.0
2011,11,13,Kansas City,351.0
2011,11,13,Denver,416.0
2011,11,13,Chicago,330.0
2011,11,13,Miami,343.0
2011,11,13,LA Rams,262.0
2011,11,13,Las Vegas,314.0
2011,11,13,Buffalo,348.0
2011,11,13,Arizona,383.0
2011,11,13,Tampa Bay,453.0
2011,11,13,Green Bay,460.0
2011,11,13,Indianapolis,432.0
2011,11,13,New England,361.0
2011,11,6,Baltimore,207.0
2011,11,6,Pittsburgh,213.0
2011,11,6,Houston,174.0
2011,11,6,Cincinnati,411.0
2011,11,6,Cleveland,348.0
2011,11,6,LA Chargers,341.0
2011,11,6,Jacksonville,358.0
2011,11,6,NY Jets,268.0
2011,11,6,Dallas,495.0
2011,11,6,San Francisco,290.0
2011,11,6,Philadelphia,267.0
2011,11,6,Detroit,312.0
2011,11,6,Seattle,252.0
2011,11,6,Washington,390.0
2011,11,6,New Orleans,323.0
2011,11,6,NY Giants,246.0
2011,11,6,Carolina,361.0
2011,11,6,Atlanta,263.0
2011,11,6,Tennessee,399.0
2011,11,6,Denver,376.0
2011,11,6,Minnesota,405.0
2011,11,6,Kansas City,447.0
2011,11,6,Miami,402.0
2011,11,6,Chicago,280.0
2011,11,6,Las Vegas,300.0
2011,11,6,Buffalo,178.0
2011,11,6,Arizona,405.0
2011,11,6,Green Bay,435.0
2011,11,6,Tampa Bay,395.0
2011,11,6,LA Rams,283.0
2011,11,6,Indianapolis,311.0
2011,11,6,New England,427.0
2011,10,30,Tennessee,231.0
2011,10,30,Pittsburgh,241.0
2011,10,30,Cincinnati,226.0
2011,10,30,Jacksonville,265.0
2011,10,30,Dallas,298.0
2011,10,30,Detroit,321.0
2011,10,30,San Francisco,228.0
2011,10,30,LA Chargers,252.0
2011,10,30,Cleveland,369.0
2011,10,30,Seattle,324.0
2011,10,30,NY Jets,383.0
2011,10,30,Philadelphia,334.0
2011,10,30,Baltimore,244.0
2011,10,30,Houston,454.0
2011,10,30,Denver,333.0
2011,10,30,Washington,375.0
2011,10,30,Carolina,257.0
2011,10,30,NY Giants,376.0
2011,10,30,Indianapolis,408.0
2011,10,30,Minnesota,358.0
2011,10,30,New Orleans,473.0
2011,10,30,Atlanta,295.0
2011,10,30,Kansas City,375.0
2011,10,30,Tampa Bay,325.0
2011,10,30,Chicago,392.0
2011,10,30,Buffalo,495.0
2011,10,30,Arizona,261.0
2011,10,30,Las Vegas,439.0
2011,10,30,Green Bay,291.0
2011,10,30,Miami,280.0
2011,10,30,LA Rams,553.0
2011,10,30,New England,448.0
2011,10,23,Houston,306.0
2011,10,23,Pittsburgh,164.0
2011,10,23,Tennessee,229.0
2011,10,23,Dallas,206.0
2011,10,23,Jacksonville,283.0
2011,10,23,Cleveland,285.0
2011,10,23,Detroit,267.0
2011,10,23,NY Jets,203.0
2011,10,23,Cincinnati,318.0
2011,10,23,Seattle,421.0
2011,10,23,Washington,324.0
2011,10,23,New Orleans,246.0
2011,10,23,Philadelphia,318.0
2011,10,23,Buffalo,454.0
2011,10,23,Denver,382.0
2011,10,23,Indianapolis,303.0
2011,10,23,San Francisco,472.0
2011,10,23,LA Chargers,504.0
2011,10,23,NY Giants,367.0
2011,10,23,LA Rams,323.0
2011,10,23,Minnesota,335.0
2011,10,23,Baltimore,432.0
2011,10,23,Chicago,382.0
2011,10,23,Kansas City,411.0
2011,10,23,Las Vegas,481.0
2011,10,23,Carolina,419.0
2011,10,23,Atlanta,447.0
2011,10,23,Tampa Bay,398.0
2011,10,23,Arizona,455.0
2011,10,23,Green Bay,475.0
2011,10,23,New England,470.0
2011,10,23,Miami,345.0
2011,10,16,LA Chargers,187.0
2011,10,16,Seattle,209.0
2011,10,16,Buffalo,213.0
2011,10,16,San Francisco,219.0
2011,10,16,Houston,236.0
2011,10,16,Cincinnati,285.0
2011,10,16,Denver,289.0
2011,10,16,Jacksonville,292.0
2011,10,16,Cleveland,294.0
2011,10,16,Las Vegas,310.0
2011,10,16,Baltimore,312.0
2011,10,16,Detroit,315.0
2011,10,16,Washington,315.0
2011,10,16,Tennessee,323.0
2011,10,16,NY Giants,332.0
2011,10,16,Philadelphia,335.0
2011,10,16,Dallas,360.0
2011,10,16,Kansas City,364.0
2011,10,16,Atlanta,377.0
2011,10,16,Indianapolis,384.0
2011,10,16,Pittsburgh,385.0
2011,10,16,Chicago,386.0
2011,10,16,NY Jets,390.0
2011,10,16,Carolina,394.0
2011,10,16,New Orleans,399.0
2011,10,16,LA Rams,404.0
2011,10,16,Minnesota,407.0
2011,10,16,Tampa Bay,431.0
2011,10,16,Green Bay,477.0
2011,10,16,Arizona,477.0
2011,10,16,New England,488.0
2011,10,16,Miami,622.0
2011,10,9,New Orleans,399.0
2011,10,9,Green Bay,477.0
2011,10,2,LA Chargers,337.0
2011,10,2,Pittsburgh,338.0
2011,10,2,NY Jets,287.0
2011,10,2,Baltimore,263.0
2011,10,2,Green Bay,387.0
2011,10,2,Miami,502.0
2011,10,2,NY Giants,385.0
2011,10,2,Minnesota,357.0
2011,10,2,New Orleans,415.0
2011,10,2,Chicago,356.0
2011,10,2,Las Vegas,201.0
2011,10,2,Philadelphia,309.0
2011,10,2,San Francisco,279.0
2011,10,2,Cincinnati,199.0
2011,10,2,Tampa Bay,305.0
2011,10,2,Kansas City,390.0
2011,10,2,Carolina,352.0
2011,10,2,LA Rams,333.0
2011,10,2,Atlanta,442.0
2011,10,2,Indianapolis,353.0
2011,10,2,Detroit,211.0
2011,10,2,Cleveland,418.0
2011,10,2,Dallas,244.0
2011,10,2,Buffalo,388.0
2011,10,2,New England,314.0
2011,10,2,Tennessee,358.0
2011,10,2,Jacksonville,497.0
2011,10,2,Arizona,362.0
2011,10,2,Houston,322.0
2011,10,2,Seattle,437.0
2011,10,2,Washington,325.0
2011,10,2,Denver,447.0
2011,9,25,Houston,306.0
2011,9,25,Pittsburgh,164.0
2011,9,25,Tennessee,229.0
2011,9,25,Dallas,206.0
2011,9,25,Jacksonville,283.0
2011,9,25,Cleveland,285.0
2011,9,25,Detroit,267.0
2011,9,25,NY Jets,203.0
2011,9,25,Cincinnati,318.0
2011,9,25,Seattle,421.0
2011,9,25,Washington,324.0
2011,9,25,New Orleans,246.0
2011,9,25,Philadelphia,318.0
2011,9,25,Buffalo,454.0
2011,9,25,Denver,382.0
2011,9,25,Indianapolis,303.0
2011,9,25,San Francisco,472.0
2011,9,25,LA Chargers,504.0
2011,9,25,NY Giants,367.0
2011,9,25,LA Rams,323.0
2011,9,25,Minnesota,335.0
2011,9,25,Baltimore,432.0
2011,9,25,Chicago,382.0
2011,9,25,Kansas City,411.0
2011,9,25,Las Vegas,481.0
2011,9,25,Carolina,419.0
2011,9,25,Atlanta,447.0
2011,9,25,Tampa Bay,398.0
2011,9,25,Arizona,455.0
2011,9,25,Green Bay,475.0
2011,9,25,New England,470.0
2011,9,25,Miami,345.0
2011,9,18,LA Chargers,187.0
2011,9,18,Seattle,209.0
2011,9,18,Buffalo,213.0
2011,9,18,San Francisco,219.0
2011,9,18,Houston,236.0
2011,9,18,Cincinnati,285.0
2011,9,18,Denver,289.0
2011,9,18,Jacksonville,292.0
2011,9,18,Cleveland,294.0
2011,9,18,Las Vegas,310.0
2011,9,18,Baltimore,312.0
2011,9,18,Detroit,315.0
2011,9,18,Washington,315.0
2011,9,18,Tennessee,323.0
2011,9,18,NY Giants,332.0
2011,9,18,Philadelphia,335.0
2011,9,18,Dallas,360.0
2011,9,18,Kansas City,364.0
2011,9,18,Atlanta,377.0
2011,9,18,Indianapolis,384.0
2011,9,18,Pittsburgh,385.0
2011,9,18,Chicago,386.0
2011,9,18,NY Jets,390.0
2011,9,18,Carolina,394.0
2011,9,18,New Orleans,399.0
2011,9,18,LA Rams,404.0
2011,9,18,Minnesota,407.0
2011,9,18,Tampa Bay,431.0
2011,9,18,Green Bay,477.0
2011,9,18,Arizona,477.0
2011,9,18,New England,488.0
2011,9,18,Miami,622.0
2011,9,11,New Orleans,399.0
2011,9,11,Green Bay,477.0
2011,9,4,LA Chargers,337.0
2011,9,4,Pittsburgh,338.0
2011,9,4,NY Jets,287.0
2011,9,4,Baltimore,263.0
2011,9,4,Green Bay,387.0
2011,9,4,Miami,502.0
2011,9,4,NY Giants,385.0
2011,9,4,Minnesota,357.0
2011,9,4,New Orleans,415.0
2011,9,4,Chicago,356.0
2011,9,4,Las Vegas,201.0
2011,9,4,Philadelphia,309.0
2011,9,4,San Francisco,279.0
2011,9,4,Cincinnati,199.0
2011,9,4,Tampa Bay,305.0
2011,9,4,Kansas City,390.0
2011,9,4,Carolina,352.0
2011,9,4,LA Rams,333.0
2011,9,4,Atlanta,442.0
2011,9,4,Indianapolis,353.0
2011,9,4,Detroit,211.0
2011,9,4,Cleveland,418.0
2011,9,4,Dallas,244.0
2011,9,4,Buffalo,388.0
2011,9,4,New England,314.0
2011,9,4,Tennessee,358.0
2011,9,4,Jacksonville,497.0
2011,9,4,Arizona,362.0
2011,9,4,Houston,322.0
2011,9,4,Seattle,437.0
2011,9,4,Washington,325.0
2011,9,4,Denver,447.0
2011,2,27,LA Chargers,337.0
2011,2,27,Pittsburgh,338.0
2011,2,27,NY Jets,287.0
2011,2,27,Baltimore,263.0
2011,2,27,Green Bay,387.0
2011,2,27,Miami,502.0
2011,2,27,NY Giants,385.0
2011,2,27,Minnesota,357.0
2011,2,27,New Orleans,415.0
2011,2,27,Chicago,356.0
2011,2,27,Las Vegas,201.0
2011,2,27,Philadelphia,309.0
2011,2,27,San Francisco,279.0
2011,2,27,Cincinnati,199.0
2011,2,27,Tampa Bay,305.0
2011,2,27,Kansas City,390.0
2011,2,27,Carolina,352.0
2011,2,27,LA Rams,333.0
2011,2,27,Atlanta,442.0
2011,2,27,Indianapolis,353.0
2011,2,27,Detroit,211.0
2011,2,27,Cleveland,418.0
2011,2,27,Dallas,244.0
2011,2,27,Buffalo,388.0
2011,2,27,New England,314.0
2011,2,27,Tennessee,358.0
2011,2,27,Jacksonville,497.0
2011,2,27,Arizona,362.0
2011,2,27,Houston,322.0
2011,2,27,Seattle,437.0
2011,2,27,Washington,325.0
2011,2,27,Denver,447.0
2011,2,20,LA Chargers,337.0
2011,2,20,Pittsburgh,338.0
2011,2,20,NY Jets,287.0
2011,2,20,Baltimore,263.0
2011,2,20,Green Bay,387.0
2011,2,20,Miami,502.0
2011,2,20,NY Giants,385.0
2011,2,20,Minnesota,357.0
2011,2,20,New Orleans,415.0
2011,2,20,Chicago,356.0
2011,2,20,Las Vegas,201.0
2011,2,20,Philadelphia,309.0
2011,2,20,San Francisco,279.0
2011,2,20,Cincinnati,199.0
2011,2,20,Tampa Bay,305.0
2011,2,20,Kansas City,390.0
2011,2,20,Carolina,352.0
2011,2,20,LA Rams,333.0
2011,2,20,Atlanta,442.0
2011,2,20,Indianapolis,353.0
2011,2,20,Detroit,211.0
2011,2,20,Cleveland,418.0
2011,2,20,Dallas,244.0
2011,2,20,Buffalo,388.0
2011,2,20,New England,314.0
2011,2,20,Tennessee,358.0
2011,2,20,Jacksonville,497.0
2011,2,20,Arizona,362.0
2011,2,20,Houston,322.0
2011,2,20,Seattle,437.0
2011,2,20,Washington,325.0
2011,2,20,Denver,447.0
2011,2,13,LA Chargers,337.0
2011,2,13,Pittsburgh,338.0
2011,2,13,NY Jets,287.0
2011,2,13,Baltimore,263.0
2011,2,13,Green Bay,387.0
2011,2,13,Miami,502.0
2011,2,13,NY Giants,385.0
2011,2,13,Minnesota,357.0
2011,2,13,New Orleans,415.0
2011,2,13,Chicago,356.0
2011,2,13,Las Vegas,201.0
2011,2,13,Philadelphia,309.0
2011,2,13,San Francisco,279.0
2011,2,13,Cincinnati,199.0
2011,2,13,Tampa Bay,305.0
2011,2,13,Kansas City,390.0
2011,2,13,Carolina,352.0
2011,2,13,LA Rams,333.0
2011,2,13,Atlanta,442.0
2011,2,13,Indianapolis,353.0
2011,2,13,Detroit,211.0
2011,2,13,Cleveland,418.0
2011,2,13,Dallas,244.0
2011,2,13,Buffalo,388.0
2011,2,13,New England,314.0
2011,2,13,Tennessee,358.0
2011,2,13,Jacksonville,497.0
2011,2,13,Arizona,362.0
2011,2,13,Houston,322.0
2011,2,13,Seattle,437.0
2011,2,13,Washington,325.0
2011,2,13,Denver,447.0
2011,2,6,Pittsburgh,289.0
2011,2,6,LA Chargers,337.0
2011,2,6,NY Jets,287.0
2011,2,6,Green Bay,301.0
2011,2,6,Baltimore,263.0
2011,2,6,Miami,502.0
2011,2,6,NY Giants,385.0
2011,2,6,Minnesota,357.0
2011,2,6,New Orleans,415.0
2011,2,6,Chicago,356.0
2011,2,6,Las Vegas,201.0
2011,2,6,Philadelphia,309.0
2011,2,6,San Francisco,279.0
2011,2,6,Cincinnati,199.0
2011,2,6,Tampa Bay,305.0
2011,2,6,Kansas City,390.0
2011,2,6,Carolina,352.0
2011,2,6,LA Rams,333.0
2011,2,6,Atlanta,442.0
2011,2,6,Indianapolis,353.0
2011,2,6,Detroit,211.0
2011,2,6,Cleveland,418.0
2011,2,6,Dallas,244.0
2011,2,6,Buffalo,388.0
2011,2,6,New England,314.0
2011,2,6,Tennessee,358.0
2011,2,6,Jacksonville,497.0
2011,2,6,Arizona,362.0
2011,2,6,Houston,322.0
2011,2,6,Seattle,437.0
2011,2,6,Washington,325.0
2011,2,6,Denver,447.0
2010,9,5,NY Jets,461.0
2010,9,5,Baltimore,275.0
2010,9,5,Green Bay,531.0
2010,9,5,Minnesota,257.0
2010,9,5,Cincinnati,353.0
2010,9,5,Pittsburgh,303.0
2010,9,5,Denver,524.0
2010,9,5,Carolina,213.0
2010,9,5,New England,268.0
2010,9,5,Dallas,323.0
2010,9,5,Washington,364.0
2010,9,5,LA Chargers,262.0
2010,9,5,NY Giants,487.0
2010,9,5,Houston,317.0
2010,9,5,San Francisco,109.0
2010,9,5,Philadelphia,426.0
2010,9,5,Indianapolis,332.0
2010,9,5,Chicago,349.0
2010,9,5,Buffalo,157.0
2010,9,5,Atlanta,206.0
2010,9,5,Miami,403.0
2010,9,5,Jacksonville,300.0
2010,9,5,Seattle,304.0
2010,9,5,Arizona,418.0
2010,9,5,Las Vegas,330.0
2010,9,5,Tampa Bay,397.0
2010,9,5,Tennessee,309.0
2010,9,5,New Orleans,432.0
2010,9,5,LA Rams,329.0
2010,9,5,Kansas City,512.0
2010,9,5,Cleveland,328.0
2010,9,5,Detroit,418.0
2010,2,28,NY Jets,461.0
2010,2,28,Baltimore,275.0
2010,2,28,Green Bay,531.0
2010,2,28,Minnesota,257.0
2010,2,28,Cincinnati,353.0
2010,2,28,Pittsburgh,303.0
2010,2,28,Denver,524.0
2010,2,28,Carolina,213.0
2010,2,28,New England,268.0
2010,2,28,Dallas,323.0
2010,2,28,Washington,364.0
2010,2,28,LA Chargers,262.0
2010,2,28,NY Giants,487.0
2010,2,28,Houston,317.0
2010,2,28,San Francisco,109.0
2010,2,28,Philadelphia,426.0
2010,2,28,Indianapolis,332.0
2010,2,28,Chicago,349.0
2010,2,28,Buffalo,157.0
2010,2,28,Atlanta,206.0
2010,2,28,Miami,403.0
2010,2,28,Jacksonville,300.0
2010,2,28,Seattle,304.0
2010,2,28,Arizona,418.0
2010,2,28,Las Vegas,330.0
2010,2,28,Tampa Bay,397.0
2010,2,28,Tennessee,309.0
2010,2,28,New Orleans,432.0
2010,2,28,LA Rams,329.0
2010,2,28,Kansas City,512.0
2010,2,28,Cleveland,328.0
2010,2,28,Detroit,418.0
2010,2,21,NY Jets,461.0
2010,2,21,Baltimore,275.0
2010,2,21,Green Bay,531.0
2010,2,21,Minnesota,257.0
2010,2,21,Cincinnati,353.0
2010,2,21,Pittsburgh,303.0
2010,2,21,Denver,524.0
2010,2,21,Carolina,213.0
2010,2,21,New England,268.0
2010,2,21,Dallas,323.0
2010,2,21,Washington,364.0
2010,2,21,LA Chargers,262.0
2010,2,21,NY Giants,487.0
2010,2,21,Houston,317.0
2010,2,21,San Francisco,109.0
2010,2,21,Philadelphia,426.0
2010,2,21,Indianapolis,332.0
2010,2,21,Chicago,349.0
2010,2,21,Buffalo,157.0
2010,2,21,Atlanta,206.0
2010,2,21,Miami,403.0
2010,2,21,Jacksonville,300.0
2010,2,21,Seattle,304.0
2010,2,21,Arizona,418.0
2010,2,21,Las Vegas,330.0
2010,2,21,Tampa Bay,397.0
2010,2,21,Tennessee,309.0
2010,2,21,New Orleans,432.0
2010,2,21,LA Rams,329.0
2010,2,21,Kansas City,512.0
2010,2,21,Cleveland,328.0
2010,2,21,Detroit,418.0
2010,2,14,NY Jets,461.0
2010,2,14,Baltimore,275.0
2010,2,14,Green Bay,531.0
2010,2,14,Minnesota,257.0
2010,2,14,Cincinnati,353.0
2010,2,14,Pittsburgh,303.0
2010,2,14,Denver,524.0
2010,2,14,Carolina,213.0
2010,2,14,New England,268.0
2010,2,14,Dallas,323.0
2010,2,14,Washington,364.0
2010,2,14,LA Chargers,262.0
2010,2,14,NY Giants,487.0
2010,2,14,Houston,317.0
2010,2,14,San Francisco,109.0
2010,2,14,Philadelphia,426.0
2010,2,14,Indianapolis,332.0
2010,2,14,Chicago,349.0
2010,2,14,Buffalo,157.0
2010,2,14,Atlanta,206.0
2010,2,14,Miami,403.0
2010,2,14,Jacksonville,300.0
2010,2,14,Seattle,304.0
2010,2,14,Arizona,418.0
2010,2,14,Las Vegas,330.0
2010,2,14,Tampa Bay,397.0
2010,2,14,Tennessee,309.0
2010,2,14,New Orleans,432.0
2010,2,14,LA Rams,329.0
2010,2,14,Kansas City,512.0
2010,2,14,Cleveland,328.0
2010,2,14,Detroit,418.0
2010,2,7,NY Jets,461.0
2010,2,7,Baltimore,275.0
2010,2,7,Green Bay,531.0
2010,2,7,Minnesota,257.0
2010,2,7,Cincinnati,353.0
2010,2,7,Pittsburgh,303.0
2010,2,7,Denver,524.0
2010,2,7,Carolina,213.0
2010,2,7,New England,268.0
2010,2,7,Dallas,323.0
2010,2,7,Washington,364.0
2010,2,7,LA Chargers,262.0
2010,2,7,NY Giants,487.0
2010,2,7,Houston,317.0
2010,2,7,San Francisco,109.0
2010,2,7,Philadelphia,426.0
2010,2,7,Indianapolis,388.0
2010,2,7,Chicago,349.0
2010,2,7,Buffalo,157.0
2010,2,7,Atlanta,206.0
2010,2,7,Miami,403.0
2010,2,7,Jacksonville,300.0
2010,2,7,Seattle,304.0
2010,2,7,Arizona,418.0
2010,2,7,Las Vegas,330.0
2010,2,7,New Orleans,475.0
2010,2,7,Tampa Bay,397.0
2010,2,7,Tennessee,309.0
2010,2,7,LA Rams,329.0
2010,2,7,Kansas City,512.0
2010,2,7,Cleveland,328.0
2010,2,7,Detroit,418.0
2009,2,22,Pittsburgh,407.0
2009,2,22,Baltimore,275.0
2009,2,22,Philadelphia,369.0
2009,2,22,Tennessee,211.0
2009,2,22,Washington,359.0
2009,2,22,NY Giants,276.0
2009,2,22,Dallas,303.0
2009,2,22,Minnesota,350.0
2009,2,22,Tampa Bay,337.0
2009,2,22,New England,276.0
2009,2,22,Indianapolis,357.0
2009,2,22,Cincinnati,220.0
2009,2,22,San Francisco,268.0
2009,2,22,Buffalo,241.0
2009,2,22,Miami,286.0
2009,2,22,Arizona,292.0
2009,2,22,NY Jets,319.0
2009,2,22,Jacksonville,431.0
2009,2,22,Carolina,360.0
2009,2,22,Chicago,455.0
2009,2,22,Green Bay,316.0
2009,2,22,Houston,294.0
2009,2,22,New Orleans,478.0
2009,2,22,Atlanta,357.0
2009,2,22,LA Chargers,342.0
2009,2,22,Cleveland,369.0
2009,2,22,Las Vegas,380.0
2009,2,22,LA Rams,417.0
2009,2,22,Denver,491.0
2009,2,22,Seattle,457.0
2009,2,22,Kansas City,329.0
2009,2,22,Detroit,484.0
2009,2,15,Pittsburgh,407.0
2009,2,15,Baltimore,275.0
2009,2,15,Philadelphia,369.0
2009,2,15,Tennessee,211.0
2009,2,15,Washington,359.0
2009,2,15,NY Giants,276.0
2009,2,15,Dallas,303.0
2009,2,15,Minnesota,350.0
2009,2,15,Tampa Bay,337.0
2009,2,15,New England,276.0
2009,2,15,Indianapolis,357.0
2009,2,15,Cincinnati,220.0
2009,2,15,San Francisco,268.0
2009,2,15,Buffalo,241.0
2009,2,15,Miami,286.0
2009,2,15,Arizona,292.0
2009,2,15,NY Jets,319.0
2009,2,15,Jacksonville,431.0
2009,2,15,Carolina,360.0
2009,2,15,Chicago,455.0
2009,2,15,Green Bay,316.0
2009,2,15,Houston,294.0
2009,2,15,New Orleans,478.0
2009,2,15,Atlanta,357.0
2009,2,15,LA Chargers,342.0
2009,2,15,Cleveland,369.0
2009,2,15,Las Vegas,380.0
2009,2,15,LA Rams,417.0
2009,2,15,Denver,491.0
2009,2,15,Seattle,457.0
2009,2,15,Kansas City,329.0
2009,2,15,Detroit,484.0
2009,2,8,Pittsburgh,407.0
2009,2,8,Baltimore,275.0
2009,2,8,Philadelphia,369.0
2009,2,8,Tennessee,211.0
2009,2,8,Washington,359.0
2009,2,8,NY Giants,276.0
2009,2,8,Dallas,303.0
2009,2,8,Minnesota,350.0
2009,2,8,Tampa Bay,337.0
2009,2,8,New England,276.0
2009,2,8,Indianapolis,357.0
2009,2,8,Cincinnati,220.0
2009,2,8,San Francisco,268.0
2009,2,8,Buffalo,241.0
2009,2,8,Miami,286.0
2009,2,8,Arizona,292.0
2009,2,8,NY Jets,319.0
2009,2,8,Jacksonville,431.0
2009,2,8,Carolina,360.0
2009,2,8,Chicago,455.0
2009,2,8,Green Bay,316.0
2009,2,8,Houston,294.0
2009,2,8,New Orleans,478.0
2009,2,8,Atlanta,357.0
2009,2,8,LA Chargers,342.0
2009,2,8,Cleveland,369.0
2009,2,8,Las Vegas,380.0
2009,2,8,LA Rams,417.0
2009,2,8,Denver,491.0
2009,2,8,Seattle,457.0
2009,2,8,Kansas City,329.0
2009,2,8,Detroit,484.0
2009,2,1,Pittsburgh,198.0
2009,2,1,Baltimore,275.0
2009,2,1,Philadelphia,369.0
2009,2,1,Tennessee,211.0
2009,2,1,Washington,359.0
2009,2,1,NY Giants,276.0
2009,2,1,Dallas,303.0
2009,2,1,Minnesota,350.0
2009,2,1,Tampa Bay,337.0
2009,2,1,New England,276.0
2009,2,1,Indianapolis,357.0
2009,2,1,Cincinnati,220.0
2009,2,1,San Francisco,268.0
2009,2,1,Buffalo,241.0
2009,2,1,Miami,286.0
2009,2,1,NY Jets,319.0
2009,2,1,Arizona,454.0
2009,2,1,Jacksonville,431.0
2009,2,1,Carolina,360.0
2009,2,1,Chicago,455.0
2009,2,1,Green Bay,316.0
2009,2,1,Houston,294.0
2009,2,1,New Orleans,478.0
2009,2,1,Atlanta,357.0
2009,2,1,LA Chargers,342.0
2009,2,1,Cleveland,369.0
2009,2,1,Las Vegas,380.0
2009,2,1,LA Rams,417.0
2009,2,1,Denver,491.0
2009,2,1,Seattle,457.0
2009,2,1,Kansas City,329.0
2009,2,1,Detroit,484.0
2009,1,25,Pittsburgh,198.0
2009,1,25,Baltimore,275.0
2009,1,25,Philadelphia,369.0
2009,1,25,Tennessee,211.0
2009,1,25,Washington,359.0
2009,1,25,NY Giants,276.0
2009,1,25,Dallas,303.0
2009,1,25,Minnesota,350.0
2009,1,25,Tampa Bay,337.0
2009,1,25,New England,276.0
2009,1,25,Indianapolis,357.0
2009,1,25,Cincinnati,220.0
2009,1,25,San Francisco,268.0
2009,1,25,Buffalo,241.0
2009,1,25,Miami,286.0
2009,1,25,NY Jets,319.0
2009,1,25,Arizona,454.0
2009,1,25,Jacksonville,431.0
2009,1,25,Carolina,360.0
2009,1,25,Chicago,455.0
2009,1,25,Green Bay,316.0
2009,1,25,Houston,294.0
2009,1,25,New Orleans,478.0
2009,1,25,Atlanta,357.0
2009,1,25,LA Chargers,342.0
2009,1,25,Cleveland,369.0
2009,1,25,Las Vegas,380.0
2009,1,25,LA Rams,417.0
2009,1,25,Denver,491.0
2009,1,25,Seattle,457.0
2009,1,25,Kansas City,329.0
2009,1,25,Detroit,484.0
2008,2,24,Pittsburgh,239.0
2008,2,24,Tampa Bay,277.0
2008,2,24,Indianapolis,411.0
2008,2,24,Tennessee,350.0
2008,2,24,New England,338.0
2008,2,24,NY Giants,274.0
2008,2,24,Baltimore,264.0
2008,2,24,Dallas,230.0
2008,2,24,Washington,304.0
2008,2,24,Green Bay,377.0
2008,2,24,Philadelphia,271.0
2008,2,24,Kansas City,337.0
2008,2,24,Jacksonville,403.0
2008,2,24,LA Chargers,347.0
2008,2,24,Carolina,303.0
2008,2,24,Seattle,408.0
2008,2,24,Arizona,234.0
2008,2,24,NY Jets,219.0
2008,2,24,Denver,332.0
2008,2,24,Minnesota,362.0
2008,2,24,LA Rams,422.0
2008,2,24,Las Vegas,253.0
2008,2,24,Miami,393.0
2008,2,24,Houston,381.0
2008,2,24,San Francisco,358.0
2008,2,24,New Orleans,275.0
2008,2,24,Cincinnati,336.0
2008,2,24,Chicago,413.0
