Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game
12/29/2013,Cleveland,Pittsburgh,27,14,2013,12,29,28,0.65,0.50,0.00,0.00,0.29,302.00,0.52,1.00,1.00,367.00,33.40,1.00,-16.00,0.35,11.00
12/29/2013,Washington,NY Giants,30,22,2013,12,29,30,0.63,0.75,0.08,1.00,0.29,304.00,0.62,1.00,0.00,190.00,31.70,0.00,-21.00,0.27,6.00
12/29/2013,Atlanta,Carolina,21,7,2013,12,29,21,0.70,0.50,0.03,0.00,0.54,374.00,0.77,0.00,1.00,355.00,27.30,0.50,-4.00,0.50,13.00
12/29/2013,Detroit,Minnesota,10,26,2013,12,29,12,0.50,0.00,0.26,3.00,0.20,126.00,0.63,2.00,5.00,561.00,14.00,0.50,30.00,0.75,40.00
12/29/2013,Tampa Bay,New Orleans,23,5,2013,12,29,25,0.57,1.00,0.04,5.00,0.53,390.00,0.67,0.00,3.00,229.00,9.50,0.50,3.00,0.29,24.00
12/29/2013,Buffalo,New England,24,3,2013,12,29,23,0.41,0.67,0.12,4.00,0.18,267.00,0.71,0.00,4.00,313.00,8.50,1.00,23.00,0.42,37.00
12/29/2013,Las Vegas,Denver,31,1,2013,12,29,31,0.72,0.80,0.06,1.00,0.54,352.00,0.60,1.00,3.00,305.00,12.70,1.00,-7.00,0.54,24.00
12/29/2013,Chicago,Green Bay,20,11,2013,12,29,20,0.45,0.60,0.08,0.00,0.40,406.00,0.77,1.00,3.00,424.00,20.20,0.75,-21.00,0.60,21.00
12/29/2013,Arizona,San Francisco,12,4,2013,12,29,11,0.51,0.50,0.03,1.00,0.38,239.00,0.68,0.00,4.00,410.00,10.30,0.40,29.00,0.50,40.00
12/29/2013,Kansas City,LA Chargers,8,13,2013,12,29,8,0.69,0.60,0.03,0.00,0.47,491.00,0.68,1.00,5.00,395.00,10.40,0.80,-3.00,0.33,38.00
12/29/2013,LA Rams,Seattle,19,2,2013,12,29,19,0.77,0.75,0.02,3.00,0.60,424.00,0.45,0.00,5.00,406.00,9.70,0.60,21.00,0.40,42.00
12/29/2013,Dallas,Philadelphia,15,9,2013,12,29,15,0.60,1.00,0.00,2.00,0.54,305.00,0.72,0.00,4.00,352.00,11.40,0.80,7.00,0.54,31.00
1/5/2014,Kansas City,Indianapolis,8,16,2014,1,5,8,0.64,0.83,0.02,4.00,0.50,536.00,0.65,0.00,5.00,513.00,11.70,0.80,-1.00,0.56,44.00
1/5/2014,Philadelphia,New Orleans,9,5,2014,1,5,10,0.67,0.25,0.06,2.00,0.54,434.00,0.70,0.00,3.00,256.00,10.70,0.60,-2.00,0.25,24.00
1/5/2014,Cincinnati,LA Chargers,6,14,2014,1,5,6,0.60,0.25,0.04,3.00,0.27,222.00,0.58,4.00,4.00,392.00,11.50,0.67,17.00,0.54,34.00
1/5/2014,Green Bay,San Francisco,10,4,2014,1,5,11,0.63,1.00,0.04,2.00,0.50,345.00,0.64,2.00,4.00,473.00,14.30,0.50,5.00,0.50,33.00
1/12/2014,New Orleans,Seattle,5,2,2014,1,12,5,0.50,0.50,0.14,0.00,0.36,277.00,0.56,0.00,2.00,409.00,27.30,1.00,-8.00,0.25,15.00
1/12/2014,Indianapolis,New England,17,3,2014,1,12,17,0.52,0.83,0.07,0.00,0.61,419.00,0.49,4.00,2.00,386.00,17.50,0.00,-21.00,0.40,22.00
1/12/2014,Carolina,San Francisco,7,4,2014,1,12,8,0.70,0.33,0.18,1.00,0.44,307.00,0.56,1.00,3.00,283.00,13.50,1.00,1.00,0.47,21.00
1/12/2014,LA Chargers,Denver,9,1,2014,1,12,9,0.57,0.33,0.06,4.00,0.25,439.00,0.75,0.00,3.00,318.00,11.80,0.50,17.00,0.33,27.00
1/19/2014,New England,Denver,3,1,2014,1,19,3,0.49,0.00,0.07,4.00,0.40,386.00,0.52,0.00,6.00,419.00,9.70,0.83,21.00,0.61,43.00
1/19/2014,San Francisco,Seattle,4,2,2014,1,19,4,0.64,0.00,0.17,2.00,0.60,325.00,0.50,0.00,2.00,315.00,13.70,0.50,13.00,0.43,23.00
2/2/2014,Denver,Seattle,1,2,2014,2,2,,0.63,0.67,0.05,0.00,0.50,320.00,0.74,0.00,2.00,507.00,19.50,0.33,10.00,0.54,26.00
9/9/2012,NY Giants,Dallas,12,17,2012,9,9,9,0.46,0.00,0.10,2.00,0.08,328.00,0.55,0.00,2.00,352.00,17.60,0.50,3.00,0.33,20.00
9/9/2012,Indianapolis,Chicago,20,24,2012,9,9,21,0.58,0.00,0.14,1.00,0.38,261.00,0.68,2.00,1.00,298.00,22.90,0.50,-6.00,0.43,13.00
9/9/2012,Kansas City,Atlanta,25,11,2012,9,9,26,0.27,0.00,0.08,2.00,0.28,266.00,0.52,0.00,1.00,281.00,40.10,,4.00,0.33,7.00
9/9/2012,Buffalo,NY Jets,16,9,2012,9,9,16,0.67,0.80,0.10,1.00,0.50,480.00,0.63,4.00,3.00,402.00,19.10,1.00,-28.00,0.14,21.00
9/9/2012,LA Rams,Detroit,32,8,2012,9,9,32,0.68,0.75,0.09,0.00,0.38,321.00,0.41,2.00,3.00,311.00,11.50,1.00,-7.00,0.33,27.00
9/9/2012,Cleveland,Philadelphia,21,4,2012,9,9,22,0.58,0.25,0.05,2.00,0.50,360.00,0.39,1.00,0.00,240.00,26.70,0.00,-4.00,0.29,9.00
9/9/2012,New Orleans,Washington,3,28,2012,9,9,3,0.57,0.50,0.09,1.00,0.27,407.00,0.63,2.00,4.00,472.00,14.80,0.50,-4.00,0.36,32.00
9/9/2012,Tennessee,New England,18,1,2012,9,9,17,0.69,0.50,0.09,1.00,0.36,387.00,0.63,0.00,2.00,361.00,15.70,0.33,1.00,0.43,23.00
9/9/2012,Miami,Houston,14,13,2012,9,9,14,0.67,0.50,0.06,3.00,0.36,374.00,0.69,2.00,1.00,210.00,11.10,1.00,2.00,0.53,19.00
9/9/2012,Jacksonville,Minnesota,31,23,2012,9,9,31,0.68,0.50,0.07,3.00,0.43,298.00,0.58,0.00,1.00,261.00,13.70,0.00,6.00,0.38,19.00
9/9/2012,Seattle,Arizona,27,26,2012,9,9,27,0.55,0.50,0.05,2.00,0.41,388.00,0.60,1.00,2.00,369.00,18.50,0.00,-3.00,0.19,20.00
9/9/2012,Green Bay,San Francisco,5,19,2012,9,9,5,0.64,0.40,0.03,1.00,0.50,420.00,0.57,1.00,2.00,388.00,19.40,0.67,-17.00,0.50,20.00
9/9/2012,Carolina,Tampa Bay,29,30,2012,9,9,29,0.82,0.67,0.00,1.00,0.67,617.00,0.60,1.00,2.00,301.00,17.70,0.50,-28.00,0.00,17.00
9/9/2012,Pittsburgh,Denver,2,7,2012,9,9,2,0.48,0.25,0.00,1.00,0.30,447.00,0.55,1.00,2.00,400.00,17.40,0.50,-6.00,0.44,23.00
9/16/2012,Cincinnati,Baltimore,22,2,2012,9,16,15,0.55,1.00,0.09,0.00,0.50,340.00,0.64,3.00,1.00,300.00,30.00,0.33,-21.00,0.46,10.00
9/16/2012,Las Vegas,LA Chargers,23,11,2012,9,16,23,0.73,1.00,0.00,1.00,0.70,463.00,0.65,1.00,2.00,520.00,20.00,0.33,-12.00,0.62,26.00
9/16/2012,Chicago,Green Bay,21,5,2012,9,16,25,0.50,0.33,0.05,3.00,0.20,301.00,0.60,1.00,2.00,209.00,12.30,0.00,4.00,0.38,17.00
9/16/2012,New England,Arizona,1,25,2012,9,16,1,0.61,0.25,0.08,1.00,0.53,398.00,0.61,2.00,2.00,330.00,14.30,0.40,3.00,0.45,23.00
9/16/2012,Cleveland,Cincinnati,18,22,2012,9,16,22,0.58,0.25,0.05,2.00,0.50,360.00,0.39,1.00,0.00,240.00,26.70,0.00,-4.00,0.29,9.00
9/16/2012,Las Vegas,Miami,23,15,2012,9,16,23,0.73,1.00,0.00,1.00,0.70,463.00,0.65,1.00,2.00,520.00,20.00,0.33,-12.00,0.62,26.00
9/16/2012,Kansas City,Buffalo,30,17,2012,9,16,26,0.27,0.00,0.08,2.00,0.28,266.00,0.52,0.00,1.00,281.00,40.10,,4.00,0.33,7.00
9/16/2012,Jacksonville,Houston,31,10,2012,9,16,31,0.68,0.50,0.07,3.00,0.43,298.00,0.58,0.00,1.00,261.00,13.70,0.00,6.00,0.38,19.00
9/16/2012,Tampa Bay,NY Giants,28,13,2012,9,16,30,0.62,0.60,0.00,2.00,0.55,428.00,0.69,3.00,3.00,294.00,12.30,0.67,-21.00,0.50,24.00
9/16/2012,Baltimore,Philadelphia,2,3,2012,9,16,6,0.61,0.40,0.03,3.00,0.45,330.00,0.61,1.00,2.00,398.00,19.90,0.25,-3.00,0.53,20.00
9/16/2012,New Orleans,Carolina,6,29,2012,9,16,3,0.57,0.50,0.09,1.00,0.27,407.00,0.63,2.00,4.00,472.00,14.80,0.50,-4.00,0.36,32.00
9/16/2012,Minnesota,Indianapolis,24,26,2012,9,16,24,0.60,0.00,0.22,3.00,0.38,209.00,0.50,3.00,1.00,301.00,23.20,0.33,-4.00,0.20,13.00
9/16/2012,Washington,LA Rams,20,32,2012,9,16,28,0.62,0.60,0.05,2.00,0.45,390.00,0.49,1.00,1.00,377.00,37.70,0.00,-24.00,0.38,10.00
9/16/2012,Dallas,Seattle,16,27,2012,9,16,20,0.73,0.60,0.06,0.00,0.47,437.00,0.78,1.00,2.00,300.00,21.40,0.50,-17.00,0.33,14.00
9/16/2012,NY Jets,Pittsburgh,8,4,2012,9,16,10,0.69,1.00,0.03,2.00,0.53,210.00,0.67,3.00,2.00,374.00,22.00,0.50,-2.00,0.36,17.00
9/16/2012,Tennessee,LA Chargers,19,11,2012,9,16,17,0.69,0.50,0.09,1.00,0.36,387.00,0.63,0.00,2.00,361.00,15.70,0.33,1.00,0.43,23.00
9/16/2012,Detroit,San Francisco,12,14,2012,9,16,8,0.77,0.67,0.04,2.00,0.64,626.00,0.65,2.00,4.00,412.00,14.70,1.00,-17.00,0.70,28.00
9/23/2012,Denver,Atlanta,7,11,2012,9,23,7,0.76,0.83,0.00,2.00,0.50,509.00,0.35,0.00,1.00,252.00,25.20,0.33,-35.00,0.39,10.00
9/23/2012,Carolina,NY Giants,29,9,2012,9,23,29,0.82,0.67,0.00,1.00,0.67,617.00,0.60,1.00,2.00,301.00,17.70,0.50,-28.00,0.00,17.00
9/23/2012,Cleveland,Buffalo,21,16,2012,9,23,22,0.58,0.25,0.05,2.00,0.50,360.00,0.39,1.00,0.00,240.00,26.70,0.00,-4.00,0.29,9.00
9/23/2012,New Orleans,Kansas City,10,30,2012,9,23,3,0.57,0.50,0.09,1.00,0.27,407.00,0.63,2.00,4.00,472.00,14.80,0.50,-4.00,0.36,32.00
9/23/2012,Detroit,Tennessee,13,27,2012,9,23,8,0.77,0.67,0.04,2.00,0.64,626.00,0.65,2.00,4.00,412.00,14.70,1.00,-17.00,0.70,28.00
9/23/2012,Indianapolis,Jacksonville,25,32,2012,9,23,21,0.58,0.00,0.14,1.00,0.38,261.00,0.68,2.00,1.00,298.00,22.90,0.50,-6.00,0.43,13.00
9/23/2012,Washington,Cincinnati,23,18,2012,9,23,28,0.62,0.60,0.05,2.00,0.45,390.00,0.49,1.00,1.00,377.00,37.70,0.00,-24.00,0.38,10.00
9/23/2012,Miami,NY Jets,14,12,2012,9,23,14,0.67,0.50,0.06,3.00,0.36,374.00,0.69,2.00,1.00,210.00,11.10,1.00,2.00,0.53,19.00
9/23/2012,LA Rams,Chicago,31,19,2012,9,23,32,0.68,0.75,0.09,0.00,0.38,321.00,0.41,2.00,3.00,311.00,11.50,1.00,-7.00,0.33,27.00
9/23/2012,Tampa Bay,Dallas,26,22,2012,9,23,30,0.62,0.60,0.00,2.00,0.55,428.00,0.69,3.00,3.00,294.00,12.30,0.67,-21.00,0.50,24.00
9/23/2012,San Francisco,Minnesota,15,24,2012,9,23,19,0.55,0.50,0.09,0.00,0.33,352.00,0.46,0.00,2.00,328.00,19.30,0.00,-3.00,0.08,17.00
9/23/2012,LA Chargers,Atlanta,8,11,2012,9,23,11,0.65,0.33,0.00,1.00,0.62,520.00,0.73,1.00,5.00,463.00,12.20,1.00,12.00,0.70,38.00
9/23/2012,Philadelphia,Arizona,4,17,2012,9,23,4,0.49,0.00,0.02,1.00,0.38,377.00,0.62,1.00,4.00,390.00,11.50,0.60,24.00,0.45,34.00
9/23/2012,Denver,Houston,7,6,2012,9,23,7,0.76,0.83,0.00,2.00,0.50,509.00,0.35,0.00,1.00,252.00,25.20,0.33,-35.00,0.39,10.00
9/23/2012,Pittsburgh,Las Vegas,3,28,2012,9,23,2,0.48,0.25,0.00,1.00,0.30,447.00,0.55,1.00,2.00,400.00,17.40,0.50,-6.00,0.44,23.00
9/23/2012,New England,Baltimore,1,2,2012,9,23,1,0.61,0.25,0.08,1.00,0.53,398.00,0.61,2.00,2.00,330.00,14.30,0.40,3.00,0.45,23.00
9/30/2012,Green Bay,Seattle,6,20,2012,9,30,7,0.64,0.40,0.03,1.00,0.50,420.00,0.57,1.00,2.00,388.00,19.40,0.67,-17.00,0.50,20.00
9/30/2012,Cleveland,Baltimore,23,2,2012,9,30,23,0.58,0.25,0.05,2.00,0.50,360.00,0.39,1.00,0.00,240.00,26.70,0.00,-4.00,0.29,9.00
9/30/2012,Seattle,LA Rams,20,32,2012,9,30,21,0.55,0.50,0.05,2.00,0.41,388.00,0.60,1.00,2.00,369.00,18.50,0.00,-3.00,0.19,20.00
9/30/2012,Buffalo,New England,15,1,2012,9,30,19,0.67,0.80,0.10,1.00,0.50,480.00,0.63,4.00,3.00,402.00,19.10,1.00,-28.00,0.14,21.00
9/30/2012,NY Jets,San Francisco,10,17,2012,9,30,15,0.69,1.00,0.03,2.00,0.53,210.00,0.67,3.00,2.00,374.00,22.00,0.50,-2.00,0.36,17.00
9/30/2012,Carolina,Atlanta,30,4,2012,9,30,28,0.82,0.67,0.00,1.00,0.67,617.00,0.60,1.00,2.00,301.00,17.70,0.50,-28.00,0.00,17.00
9/30/2012,Detroit,Minnesota,13,22,2012,9,30,13,0.77,0.67,0.04,2.00,0.64,626.00,0.65,2.00,4.00,412.00,14.70,1.00,-17.00,0.70,28.00
9/30/2012,Tennessee,Houston,25,5,2012,9,30,27,0.69,0.50,0.09,1.00,0.36,387.00,0.63,0.00,2.00,361.00,15.70,0.33,1.00,0.43,23.00
9/30/2012,Kansas City,LA Chargers,28,12,2012,9,30,31,0.27,0.00,0.08,2.00,0.28,266.00,0.52,0.00,1.00,281.00,40.10,,4.00,0.33,7.00
9/30/2012,Miami,Arizona,14,16,2012,9,30,14,0.67,0.50,0.06,3.00,0.36,374.00,0.69,2.00,1.00,210.00,11.10,1.00,2.00,0.53,19.00
9/30/2012,Jacksonville,Cincinnati,31,18,2012,9,30,32,0.68,0.50,0.07,3.00,0.43,298.00,0.58,0.00,1.00,261.00,13.70,0.00,6.00,0.38,19.00
9/30/2012,Las Vegas,Denver,26,8,2012,9,30,29,0.73,1.00,0.00,1.00,0.70,463.00,0.65,1.00,2.00,520.00,20.00,0.33,-12.00,0.62,26.00
9/30/2012,Tampa Bay,Washington,27,24,2012,9,30,25,0.62,0.60,0.00,2.00,0.55,428.00,0.69,3.00,3.00,294.00,12.30,0.67,-21.00,0.50,24.00
9/30/2012,New Orleans,Green Bay,11,6,2012,9,30,12,0.57,0.50,0.09,1.00,0.27,407.00,0.63,2.00,4.00,472.00,14.80,0.50,-4.00,0.36,32.00
9/30/2012,NY Giants,Philadelphia,9,7,2012,9,30,9,0.46,0.00,0.10,2.00,0.08,328.00,0.55,0.00,2.00,352.00,17.60,0.50,3.00,0.33,20.00
10/7/2012,Dallas,Chicago,24,16,2012,10,7,22,0.75,0.00,0.08,1.00,0.58,360.00,0.75,5.00,2.00,430.00,23.90,0.67,-16.00,0.33,18.00
10/7/2012,Arizona,LA Rams,18,30,2012,10,7,19,0.33,0.50,0.05,1.00,0.29,242.00,0.56,0.00,0.00,282.00,94.00,0.00,-14.00,0.37,3.00
10/7/2012,Philadelphia,Pittsburgh,8,4,2012,10,7,10,0.57,0.50,0.00,1.00,0.20,366.00,0.63,0.00,1.00,422.00,22.20,0.25,2.00,0.33,19.00
10/7/2012,Cleveland,NY Giants,23,9,2012,10,7,23,0.61,0.50,0.08,1.00,0.33,438.00,0.48,1.00,1.00,357.00,22.30,0.50,-7.00,0.20,16.00
10/7/2012,Kansas City,Baltimore,31,2,2012,10,7,31,0.78,0.75,0.12,1.00,0.25,293.00,0.57,3.00,3.00,349.00,17.50,1.00,-17.00,0.40,20.00
10/7/2012,Green Bay,Indianapolis,7,26,2012,10,7,8,0.65,0.50,0.04,0.00,0.53,474.00,0.76,1.00,4.00,421.00,15.00,0.80,1.00,0.50,28.00
10/7/2012,Cincinnati,Miami,17,14,2012,10,7,18,0.68,0.50,0.15,2.00,0.18,212.00,0.65,1.00,3.00,382.00,14.10,0.43,17.00,0.18,27.00
10/7/2012,Washington,Atlanta,22,6,2012,10,7,21,0.62,1.00,0.03,1.00,0.25,373.00,0.74,0.00,3.00,474.00,19.80,0.67,2.00,0.18,24.00
10/7/2012,Carolina,Seattle,28,21,2012,10,7,27,0.63,0.25,0.15,1.00,0.38,426.00,0.60,0.00,4.00,404.00,14.40,1.00,-2.00,0.36,28.00
10/7/2012,Jacksonville,Chicago,32,16,2012,10,7,32,0.65,0.43,0.00,2.00,0.18,382.00,0.68,1.00,1.00,212.00,21.20,0.50,-17.00,0.18,10.00
10/7/2012,Tennessee,Minnesota,27,20,2012,10,7,28,0.71,0.67,0.00,0.00,0.43,297.00,0.63,2.00,2.00,325.00,23.20,1.00,-24.00,0.33,14.00
10/7/2012,Buffalo,San Francisco,19,11,2012,10,7,24,0.61,0.83,0.03,2.00,0.36,580.00,0.56,4.00,4.00,438.00,15.60,0.00,-24.00,0.53,28.00
10/7/2012,Denver,New England,5,1,2012,10,7,5,0.56,0.00,0.08,0.00,0.08,237.00,0.77,0.00,4.00,503.00,13.60,0.75,31.00,0.63,37.00
10/7/2012,LA Chargers,New Orleans,10,12,2012,10,7,12,0.57,1.00,0.05,6.00,0.40,349.00,0.78,1.00,4.00,293.00,7.90,0.75,17.00,0.25,37.00
10/14/2012,NY Jets,Houston,16,3,2012,10,14,15,0.50,0.33,0.00,1.00,0.40,378.00,0.44,2.00,2.00,286.00,16.80,0.00,-6.00,0.29,17.00
10/14/2012,Pittsburgh,Tennessee,7,28,2012,10,14,6,0.57,0.50,0.06,1.00,0.56,359.00,0.60,1.00,2.00,412.00,17.90,0.33,-3.00,0.47,23.00
10/14/2012,LA Rams,Miami,30,14,2012,10,14,28,0.56,0.00,0.15,1.00,0.37,282.00,0.33,1.00,2.00,242.00,14.20,0.50,14.00,0.29,17.00
10/14/2012,Kansas City,Tampa Bay,31,26,2012,10,14,31,0.48,0.00,0.13,2.00,0.27,298.00,0.65,2.00,0.00,338.00,56.30,0.00,-3.00,0.46,6.00
10/14/2012,Las Vegas,Atlanta,29,6,2012,10,14,27,0.77,0.75,0.00,1.00,0.63,503.00,0.56,0.00,0.00,237.00,39.50,0.00,-31.00,0.08,6.00
10/14/2012,Indianapolis,NY Jets,25,16,2012,10,14,29,0.63,1.00,0.14,1.00,0.31,356.00,0.56,1.00,3.00,464.00,15.50,0.60,3.00,0.40,30.00
10/14/2012,Dallas,Baltimore,22,2,2012,10,14,22,0.75,0.00,0.08,1.00,0.58,360.00,0.75,5.00,2.00,430.00,23.90,0.67,-16.00,0.33,18.00
10/14/2012,Cincinnati,Cleveland,18,23,2012,10,14,19,0.65,0.67,0.07,2.00,0.31,279.00,0.60,2.00,1.00,298.00,22.90,0.50,-4.00,0.14,13.00
10/14/2012,Philadelphia,Detroit,10,15,2012,10,14,10,0.58,0.25,0.00,0.00,0.43,343.00,0.67,0.00,2.00,246.00,17.60,0.67,-2.00,0.40,14.00
10/14/2012,New England,Seattle,1,20,2012,10,14,1,0.70,0.75,0.04,3.00,0.54,394.00,0.74,0.00,4.00,444.00,14.30,0.80,10.00,0.65,31.00
10/14/2012,Arizona,Buffalo,19,24,2012,10,14,20,0.33,0.50,0.05,1.00,0.29,242.00,0.56,0.00,0.00,282.00,94.00,0.00,-14.00,0.37,3.00
10/14/2012,San Francisco,NY Giants,4,9,2012,10,14,9,0.62,0.00,0.04,2.00,0.20,204.00,0.76,0.00,6.00,621.00,13.80,0.80,42.00,0.64,45.00
10/14/2012,Minnesota,Washington,17,21,2012,10,14,18,0.60,0.50,0.04,2.00,0.47,267.00,0.71,2.00,3.00,433.00,14.40,0.60,23.00,0.27,30.00
10/14/2012,Houston,Green Bay,3,8,2012,10,14,7,0.44,0.00,0.09,2.00,0.29,286.00,0.50,1.00,2.00,378.00,16.40,0.33,6.00,0.40,23.00
10/21/2012,LA Chargers,Denver,13,4,2012,10,21,14,0.80,1.00,0.00,3.00,0.25,366.00,0.61,4.00,3.00,307.00,12.80,0.67,-11.00,0.40,24.00
10/21/2012,Seattle,San Francisco,17,9,2012,10,21,17,0.61,0.25,0.08,1.00,0.27,313.00,0.39,1.00,0.00,251.00,41.80,0.00,-7.00,0.31,6.00
10/21/2012,LA Rams,Green Bay,28,5,2012,10,21,30,0.72,1.00,0.09,0.00,0.33,192.00,0.67,0.00,1.00,462.00,33.00,0.33,-3.00,0.23,14.00
10/21/2012,Tampa Bay,New Orleans,23,11,2012,10,21,18,0.58,0.00,0.00,2.00,0.35,260.00,0.58,1.00,5.00,463.00,12.20,0.60,28.00,0.44,38.00
10/21/2012,Buffalo,Tennessee,25,30,2012,10,21,25,0.44,1.00,0.12,2.00,0.31,332.00,0.55,1.00,2.00,306.00,16.10,0.67,3.00,0.31,19.00
10/21/2012,Baltimore,Houston,2,7,2012,10,21,8,0.69,0.60,0.03,1.00,0.53,481.00,0.65,0.00,4.00,316.00,10.20,0.75,2.00,0.60,31.00
10/21/2012,Cleveland,Indianapolis,24,29,2012,10,21,24,0.67,0.33,0.04,4.00,0.36,438.00,0.59,1.00,4.00,328.00,9.60,0.67,10.00,0.41,34.00
10/21/2012,Carolina,Dallas,26,22,2012,10,21,28,0.76,0.33,0.07,3.00,0.50,310.00,0.41,0.00,1.00,190.00,15.80,0.00,-4.00,0.18,12.00
10/21/2012,Washington,NY Giants,21,3,2012,10,21,21,0.67,0.29,0.07,3.00,0.47,421.00,0.77,1.00,5.00,361.00,9.50,1.00,12.00,0.50,38.00
10/21/2012,Arizona,Minnesota,20,18,2012,10,21,20,0.55,0.67,0.06,2.00,0.31,306.00,0.44,2.00,1.00,332.00,20.80,1.00,-3.00,0.31,16.00
10/21/2012,Jacksonville,Las Vegas,32,27,2012,10,21,32,0.59,0.33,0.03,1.00,0.59,501.00,0.52,2.00,0.00,189.00,63.00,0.00,-38.00,0.38,3.00
10/21/2012,NY Jets,New England,15,1,2012,10,21,13,0.50,0.00,0.08,4.00,0.27,298.00,0.63,0.00,5.00,351.00,10.00,1.00,26.00,0.50,35.00
10/21/2012,Cincinnati,Pittsburgh,19,6,2012,10,21,19,0.59,0.67,0.06,1.00,0.41,328.00,0.67,3.00,3.00,438.00,18.30,0.33,-10.00,0.36,24.00
10/28/2012,Detroit,Chicago,15,12,2012,10,28,15,0.53,0.33,0.14,0.00,0.35,296.00,0.61,1.00,1.00,340.00,48.60,0.25,-6.00,0.31,7.00
10/28/2012,Minnesota,Tampa Bay,23,18,2012,10,28,21,0.53,0.75,0.03,0.00,0.47,416.00,0.54,1.00,2.00,369.00,21.70,0.50,-19.00,0.38,17.00
10/28/2012,Washington,Pittsburgh,21,6,2012,10,28,22,0.65,0.67,0.02,2.00,0.67,393.00,0.71,1.00,2.00,480.00,20.90,0.00,-4.00,0.46,23.00
10/28/2012,Philadelphia,Atlanta,11,7,2012,10,28,11,0.49,0.50,0.00,1.00,0.23,449.00,0.61,2.00,2.00,357.00,15.50,0.33,-3.00,0.47,23.00
10/28/2012,Carolina,Chicago,28,12,2012,10,28,28,0.71,0.00,0.00,1.00,0.43,312.00,0.57,1.00,2.00,328.00,23.40,0.67,-5.00,0.20,14.00
10/28/2012,Seattle,Detroit,17,15,2012,10,28,17,0.61,0.25,0.08,1.00,0.27,313.00,0.39,1.00,0.00,251.00,41.80,0.00,-7.00,0.31,6.00
10/28/2012,Jacksonville,Green Bay,32,3,2012,10,28,32,0.57,0.40,0.04,3.00,0.35,351.00,0.53,0.00,2.00,209.00,9.10,1.00,-3.00,0.07,23.00
10/28/2012,NY Jets,Miami,13,16,2012,10,28,16,0.62,1.00,0.02,1.00,0.53,381.00,0.68,1.00,2.00,403.00,15.50,0.50,-3.00,0.53,26.00
10/28/2012,Tennessee,Indianapolis,27,26,2012,10,28,29,0.77,0.67,0.03,2.00,0.58,382.00,0.67,0.00,5.00,390.00,11.10,1.00,1.00,0.64,35.00
10/28/2012,LA Chargers,Cleveland,14,24,2012,10,28,13,0.80,1.00,0.00,3.00,0.25,366.00,0.61,4.00,3.00,307.00,12.80,0.67,-11.00,0.40,24.00
10/28/2012,LA Rams,New England,30,1,2012,10,28,30,0.81,0.67,0.08,0.00,0.60,402.00,0.62,1.00,2.00,354.00,17.70,0.67,-10.00,0.36,20.00
10/28/2012,Kansas City,Las Vegas,31,29,2012,10,28,31,0.58,0.60,0.04,2.00,0.44,463.00,0.58,2.00,1.00,260.00,26.00,0.00,-28.00,0.35,10.00
10/28/2012,Dallas,NY Giants,22,5,2012,10,28,20,0.57,0.67,0.05,2.00,0.20,328.00,0.71,0.00,1.00,312.00,16.40,0.00,5.00,0.43,19.00
10/28/2012,New Orleans,Denver,10,4,2012,10,28,10,0.57,0.60,0.05,0.00,0.33,513.00,0.73,1.00,5.00,458.00,13.10,1.00,7.00,0.60,35.00
11/4/2012,Arizona,San Francisco,23,8,2012,11,4,23,0.95,1.00,0.17,0.00,0.50,317.00,0.62,1.00,0.00,265.00,88.30,0.00,-21.00,0.14,3.00
11/4/2012,Kansas City,LA Chargers,31,13,2012,11,4,31,0.90,0.40,0.05,2.00,0.44,339.00,0.66,1.00,1.00,289.00,22.20,1.00,-18.00,0.58,13.00
11/4/2012,Cincinnati,Denver,19,2,2012,11,4,20,0.71,0.67,0.07,2.00,0.63,431.00,0.50,1.00,2.00,185.00,10.90,1.00,-7.00,0.38,17.00
11/4/2012,Miami,Indianapolis,14,27,2012,11,4,14,0.52,0.25,0.07,2.00,0.29,363.00,0.54,0.00,3.00,236.00,7.90,0.67,21.00,0.31,30.00
11/4/2012,Buffalo,Houston,25,3,2012,11,4,27,0.67,1.00,0.06,0.00,0.64,390.00,0.77,1.00,4.00,382.00,11.20,0.67,-1.00,0.58,34.00
11/4/2012,Arizona,Green Bay,23,5,2012,11,4,23,0.95,1.00,0.17,0.00,0.50,317.00,0.62,1.00,0.00,265.00,88.30,0.00,-21.00,0.14,3.00
11/4/2012,Cleveland,Baltimore,24,9,2012,11,4,25,0.53,0.00,0.03,1.00,0.38,265.00,0.41,0.00,1.00,250.00,35.70,,1.00,0.27,7.00
11/4/2012,Jacksonville,Detroit,32,15,2012,11,4,32,0.61,0.50,0.05,1.00,0.38,238.00,0.55,0.00,1.00,341.00,22.70,0.33,-9.00,0.31,15.00
11/4/2012,Tennessee,Chicago,29,12,2012,11,4,30,0.68,0.50,0.05,1.00,0.50,457.00,0.76,0.00,1.00,339.00,26.10,0.00,-6.00,0.45,13.00
11/4/2012,Washington,Carolina,22,28,2012,11,4,22,0.73,0.60,0.03,0.00,0.36,355.00,0.46,0.00,1.00,255.00,21.30,0.33,-15.00,0.25,12.00
