Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game,weighted_SM
2021-09-19,Tennessee,Seattle,23,7,2021,9,19,22.0,65.63%,80.00%,5.88%,1.0,53.85%,416.0,61.11%,1.0,2.0,248.0,19.1,100.00%,-25.0,35.71%,13.0,-175.0
2021-09-19,Tennessee,Seattle,23,7,2021,9,19,22.0,65.63%,80.00%,5.88%,1.0,53.85%,416.0,61.11%,1.0,2.0,248.0,19.1,100.00%,-25.0,35.71%,13.0,-175.0
2021-09-19,Tennessee,Seattle,23,7,2021,9,19,22.0,65.63%,80.00%,5.88%,1.0,53.85%,416.0,61.11%,1.0,2.0,248.0,19.1,100.00%,-25.0,35.71%,13.0,-175.0
2021-09-19,Tennessee,Seattle,23,7,2021,9,19,22.0,65.63%,80.00%,5.88%,1.0,53.85%,416.0,61.11%,1.0,2.0,248.0,19.1,100.00%,-25.0,35.71%,13.0,-175.0
2021-09-19,Tennessee,Seattle,23,7,2021,9,19,22.0,65.63%,80.00%,5.88%,1.0,53.85%,416.0,61.11%,1.0,2.0,248.0,19.1,100.00%,-25.0,35.71%,13.0,-175.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-19,Baltimore,Kansas City,4,1,2021,9,19,4.0,60.71%,50.00%,5.08%,1.0,46.67%,491.0,63.33%,0.0,3.0,406.0,15.0,100.00%,-6.0,25.00%,27.0,-6.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Green Bay,Detroit,14,31,2021,9,26,13.0,72.22%,100.00%,2.70%,2.0,44.44%,344.0,81.48%,0.0,5.0,323.0,9.2,100.00%,18.0,55.56%,35.0,36.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Carolina,Houston,18,32,2021,9,26,16.0,67.86%,100.00%,12.50%,0.0,11.11%,193.0,67.65%,0.0,3.0,407.0,17.0,60.00%,15.0,45.45%,24.0,15.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Atlanta,NY Giants,28,24,2021,9,26,28.0,66.67%,80.00%,7.69%,1.0,33.33%,341.0,72.92%,3.0,3.0,348.0,13.9,75.00%,-23.0,40.00%,25.0,-552.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Buffalo,Washington,3,21,2021,9,26,1.0,56.82%,0.00%,12.00%,3.0,44.44%,216.0,51.52%,1.0,5.0,314.0,9.0,100.00%,35.0,53.85%,35.0,420.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Cleveland,Chicago,6,25,2021,9,26,6.0,62.07%,100.00%,3.33%,2.0,57.14%,302.0,90.48%,1.0,4.0,355.0,11.5,66.67%,10.0,44.44%,31.0,80.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Tennessee,Indianapolis,22,23,2021,9,26,19.0,70.97%,66.67%,8.82%,0.0,33.33%,397.0,67.50%,0.0,3.0,532.0,16.1,33.33%,3.0,42.86%,33.0,30.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,Arizona,Jacksonville,9,29,2021,9,26,9.0,68.75%,66.67%,3.03%,0.0,20.00%,419.0,80.56%,2.0,4.0,474.0,13.9,75.00%,1.0,33.33%,34.0,4.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,LA Chargers,Kansas City,16,2,2021,9,26,11.0,85.19%,66.67%,6.90%,1.0,60.00%,419.0,75.61%,2.0,1.0,408.0,24.0,25.00%,-3.0,41.67%,17.0,-6.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,New Orleans,New England,7,11,2021,9,26,5.0,68.42%,66.67%,5.00%,1.0,53.33%,383.0,50.00%,2.0,1.0,128.0,18.3,100.00%,-19.0,18.18%,7.0,-209.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Cincinnati,Pittsburgh,27,15,2021,9,26,23.0,62.50%,33.33%,11.11%,1.0,40.00%,206.0,63.33%,3.0,2.0,248.0,14.6,100.00%,-3.0,46.15%,17.0,-45.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Baltimore,Detroit,4,31,2021,9,26,7.0,77.42%,100.00%,0.00%,2.0,16.67%,405.0,69.23%,2.0,5.0,481.0,13.4,100.00%,1.0,54.55%,36.0,2.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Las Vegas,Miami,17,26,2021,9,26,17.0,67.50%,100.00%,4.76%,1.0,41.67%,331.0,75.68%,0.0,2.0,425.0,16.3,33.33%,9.0,38.46%,26.0,63.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Denver,NY Jets,12,30,2021,9,26,10.0,42.42%,,2.94%,2.0,36.36%,189.0,76.47%,0.0,2.0,398.0,17.3,50.00%,10.0,18.18%,23.0,30.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,Minnesota,Seattle,19,10,2021,9,26,14.0,80.56%,75.00%,7.69%,2.0,33.33%,474.0,68.75%,0.0,4.0,419.0,12.7,66.67%,-1.0,20.00%,33.0,-10.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
2021-09-26,LA Rams,Tampa Bay,5,1,2021,9,26,4.0,61.11%,25.00%,7.69%,2.0,45.45%,354.0,63.33%,1.0,3.0,371.0,13.7,60.00%,3.0,33.33%,27.0,96.0
